,sample_id,date,location,subtype,genome_region,nuc_diversity,covered_part,mean_pos_coverage,richness
522,G1_25_2025_01_29,2025_01_29,25,RSV-A,G,,0.0,0.35093167701863354,
523,G1_25_2025_01_29,2025_01_29,25,RSV-A,F,,0.0,0.035942028985507246,
524,G1_25_2025_01_29,2025_01_29,25,RSV-A,genome,,0.0,0.07467980295566502,
525,B1_05_2025_02_01,2025_02_01,05,RSV-A,G,0.007591468988864336,0.7287784679089027,852.055900621118,35.51136363636364
526,B1_05_2025_02_01,2025_02_01,05,RSV-A,F,0.000752765100093156,0.487536231884058,531.3165217391304,11.890606420927467
527,B1_05_2025_02_01,2025_02_01,05,RSV-A,genome,0.003623656377912323,0.4723152709359606,429.09963875205256,17.521902377972467
528,D1_10_2025_02_01,2025_02_01,10,RSV-A,G,0.0002824538288179904,0.28467908902691513,1836.6459627329193,25.454545454545457
529,D1_10_2025_02_01,2025_02_01,10,RSV-A,F,2.7935063850058703e-05,0.33507246376811595,1666.6046376811594,13.84083044982699
530,D1_10_2025_02_01,2025_02_01,10,RSV-A,genome,0.0018581226907091642,0.5175697865353037,4050.91934318555,18.401015228426395
531,F1_17_2025_02_01,2025_02_01,17,RSV-A,G,0.0006622468315018148,1.0,5241.115942028986,30.020703933747413
532,F1_17_2025_02_01,2025_02_01,17,RSV-A,F,0.002976313462306508,0.6956521739130435,2877.3953623188404,13.333333333333334
533,F1_17_2025_02_01,2025_02_01,17,RSV-A,genome,0.002302073837977865,0.5748440065681445,2632.926436781609,18.281535648994517
534,H1_25_2025_02_01,2025_02_01,25,RSV-A,G,,0.0,0.3281573498964803,
535,H1_25_2025_02_01,2025_02_01,25,RSV-A,F,,0.0,0.035942028985507246,
536,H1_25_2025_02_01,2025_02_01,25,RSV-A,genome,,0.0,0.13392446633825944,
537,B2_15_2025_02_02,2025_02_02,15,RSV-A,G,0.006249391962627866,0.5590062111801242,4374.774327122153,46.29629629629629
538,B2_15_2025_02_02,2025_02_02,15,RSV-A,F,0.01253457721045979,0.09159420289855072,2152.578550724638,25.31645569620253
539,B2_15_2025_02_02,2025_02_02,15,RSV-A,genome,0.0036405635912019185,0.13655172413793104,1041.9173070607553,28.37902837902838
540,D2_16_2025_02_02,2025_02_02,16,RSV-A,G,,0.0,0.7111801242236024,
541,D2_16_2025_02_02,2025_02_02,16,RSV-A,F,,0.0,0.3084057971014493,
542,D2_16_2025_02_02,2025_02_02,16,RSV-A,genome,0.004368633057503874,0.04650246305418719,1150.5578325123154,22.598870056497177
543,G3_16_2025_02_04,2025_02_04,16,RSV-A,G,,0.0,0.2826086956521739,
544,G3_16_2025_02_04,2025_02_04,16,RSV-A,F,,0.0,0.38028985507246377,
545,G3_16_2025_02_04,2025_02_04,16,RSV-A,genome,,0.0,0.29714285714285715,
546,A3_17_2025_02_06,2025_02_06,17,RSV-A,G,0.06813186428919388,0.015527950310559006,1.6977225672877847,133.33333333333334
547,A3_17_2025_02_06,2025_02_06,17,RSV-A,F,0.011842290456471456,0.07710144927536232,0.9542028985507246,22.55639097744361
548,A3_17_2025_02_06,2025_02_06,17,RSV-A,genome,0.0034946086171899877,0.08532019704433498,979.0362561576354,21.55504234026174
549,C3_25_2025_02_06,2025_02_06,25,RSV-A,G,,0.0,0.11387163561076605,
550,C3_25_2025_02_06,2025_02_06,25,RSV-A,F,,0.0,0.07130434782608695,
551,C3_25_2025_02_06,2025_02_06,25,RSV-A,genome,,0.0,0.04663382594417077,
552,E2_05_2025_02_06,2025_02_06,05,RSV-A,G,0.003674573940504073,0.7950310559006211,12287.256728778468,40.364583333333336
553,E2_05_2025_02_06,2025_02_06,05,RSV-A,F,0.003189323099966094,0.5344927536231884,8226.653333333334,18.43817787418655
554,E2_05_2025_02_06,2025_02_06,05,RSV-A,genome,0.0030803621900453697,0.5551395730706076,4548.066929392447,23.07146237576905
555,E3_15_2025_02_06,2025_02_06,15,RSV-A,G,0.007955746434383707,0.2567287784679089,12925.903726708075,36.29032258064517
556,E3_15_2025_02_06,2025_02_06,15,RSV-A,F,0.003291577123080361,0.33507246376811595,10789.858550724637,13.84083044982699
557,E3_15_2025_02_06,2025_02_06,15,RSV-A,genome,0.0037588732273927793,0.42423645320197045,5774.03684729064,21.675181916705373
558,G2_10_2025_02_06,2025_02_06,10,RSV-A,G,0.012888737739961662,0.7494824016563147,8917.31469979296,45.58011049723757
559,G2_10_2025_02_06,2025_02_06,10,RSV-A,F,0.00042521428063601663,0.5379710144927536,2607.5426086956522,8.620689655172413
560,G2_10_2025_02_06,2025_02_06,10,RSV-A,genome,0.004109767318075882,0.5735960591133005,3302.456880131363,22.787129279743503
561,B3_17_2025_02_09,2025_02_09,17,RSV-A,G,0.0013688668236786774,0.7701863354037267,2033.6635610766045,25.537634408602152
562,B3_17_2025_02_09,2025_02_09,17,RSV-A,F,0.0,0.20753623188405798,17.18550724637681,5.58659217877095
563,B3_17_2025_02_09,2025_02_09,17,RSV-A,genome,0.0004961173383758166,0.3133004926108374,1038.6588505747127,14.465408805031446
564,D3_25_2025_02_09,2025_02_09,25,RSV-A,G,0.007303289094111041,0.31780538302277433,43.56935817805383,58.63192182410423
565,D3_25_2025_02_09,2025_02_09,25,RSV-A,F,0.00297565661098561,0.37333333333333335,31.98782608695652,10.869565217391305
566,D3_25_2025_02_09,2025_02_09,25,RSV-A,genome,0.0026348658386792815,0.3395730706075534,735.2894581280788,19.922630560928432
567,F2_05_2025_02_09,2025_02_09,05,RSV-A,G,6.685174037405236e-05,0.2318840579710145,1323.444099378882,26.785714285714285
568,F2_05_2025_02_09,2025_02_09,05,RSV-A,F,0.00045531298962309737,0.2852173913043478,968.1959420289855,16.260162601626018
569,F2_05_2025_02_09,2025_02_09,05,RSV-A,genome,0.0017139748814205453,0.44236453201970444,1321.7090968801313,16.629547141796586
570,H2_10_2025_02_09,2025_02_09,10,RSV-A,G,0.014905274693279449,0.8126293995859213,15192.261904761905,52.22929936305733
571,H2_10_2025_02_09,2025_02_09,10,RSV-A,F,0.0022506656262730354,0.33507246376811595,7568.135072463768,19.031141868512112
572,H2_10_2025_02_09,2025_02_09,10,RSV-A,genome,0.003965843777562274,0.4317898193760263,6202.083087027914,24.18618801338607
573,A1_05_2025_02_10,2025_02_10,05,RSV-A,G,0.013046850952871319,0.9057971014492754,10968.701863354037,46.857142857142854
574,A1_05_2025_02_10,2025_02_10,05,RSV-A,F,0.004643826535429925,0.27246376811594203,2643.75884057971,19.148936170212767
575,A1_05_2025_02_10,2025_02_10,05,RSV-A,genome,0.005148548672294045,0.6472906403940887,3014.1645977011494,21.71486555048199
576,C1_10_2025_02_10,2025_02_10,10,RSV-A,G,0.011031620578877646,0.9648033126293996,11365.902691511386,45.06437768240343
577,C1_10_2025_02_10,2025_02_10,10,RSV-A,F,0.007139528794421536,0.5449275362318841,5160.247536231884,22.340425531914896
578,C1_10_2025_02_10,2025_02_10,10,RSV-A,genome,0.003331225730450734,0.6863054187192118,3083.465221674877,20.671834625322997
579,E1_17_2025_02_10,2025_02_10,17,RSV-A,G,,0.0,1.8229813664596273,
580,E1_17_2025_02_10,2025_02_10,17,RSV-A,F,,0.0,0.37217391304347824,
581,E1_17_2025_02_10,2025_02_10,17,RSV-A,genome,,0.0,0.5234811165845649,
582,F3_15_2025_02_10,2025_02_10,15,RSV-A,G,,0.0,0.0,
583,F3_15_2025_02_10,2025_02_10,15,RSV-A,F,,0.0,0.0,
584,F3_15_2025_02_10,2025_02_10,15,RSV-A,genome,,0.0,0.014778325123152709,
585,G1_25_2025_02_10,2025_02_10,25,RSV-A,G,,0.0,0.505175983436853,
586,G1_25_2025_02_10,2025_02_10,25,RSV-A,F,,0.0,0.23130434782608697,
587,G1_25_2025_02_10,2025_02_10,25,RSV-A,genome,0.00017013656087348797,0.10101806239737274,8.63888341543514,5.851755526657998
588,H3_16_2025_02_10,2025_02_10,16,RSV-A,G,0.06349203179749846,0.015527950310559006,1.660455486542443,133.33333333333334
589,H3_16_2025_02_10,2025_02_10,16,RSV-A,F,0.017087364691876772,0.07710144927536232,1.470144927536232,37.59398496240601
590,H3_16_2025_02_10,2025_02_10,16,RSV-A,genome,0.005779735475585691,0.08696223316912972,1598.7797701149425,27.94561933534743
591,A2_15_2025_02_11,2025_02_11,15,RSV-A,G,,0.0,0.0,
592,A2_15_2025_02_11,2025_02_11,15,RSV-A,F,,0.0,0.0,
593,A2_15_2025_02_11,2025_02_11,15,RSV-A,genome,,0.0,0.030213464696223317,
594,C2_16_2025_02_11,2025_02_11,16,RSV-A,G,0.00029948391585970694,0.6107660455486542,6767.341614906833,32.20338983050847
595,C2_16_2025_02_11,2025_02_11,16,RSV-A,F,0.00012293190475008733,0.504927536231884,2583.1530434782608,12.629161882893225
596,C2_16_2025_02_11,2025_02_11,16,RSV-A,genome,0.00010678866852061641,0.28151067323481116,1345.4789490968801,13.765748950069996
597,D2_16_2025_02_12,2025_02_12,16,RSV-A,G,0.0009370868365009875,0.7701863354037267,2286.1884057971015,25.537634408602152
598,D2_16_2025_02_12,2025_02_12,16,RSV-A,F,0.00011752492094860852,0.45217391304347826,671.0626086956522,8.974358974358974
599,D2_16_2025_02_12,2025_02_12,16,RSV-A,genome,0.0005704000425670532,0.580032840722496,1419.0344827586207,13.248782697316273
600,B1_05_2025_02_14,2025_02_14,05,RSV-A,G,0.004838671387784271,0.9140786749482401,12285.732919254659,43.03510758776897
601,B1_05_2025_02_14,2025_02_14,05,RSV-A,F,0.0037379212563769114,0.3344927536231884,3316.269565217391,22.530329289428078
602,B1_05_2025_02_14,2025_02_14,05,RSV-A,genome,0.0038190321907386744,0.7208538587848933,4674.693793103448,21.776765375854215
603,B2_15_2025_02_14,2025_02_14,15,RSV-A,G,,0.0,0.0,
604,B2_15_2025_02_14,2025_02_14,15,RSV-A,F,,0.0,0.0,
605,B2_15_2025_02_14,2025_02_14,15,RSV-A,genome,,0.0,0.0,
606,D1_10_2025_02_14,2025_02_14,10,RSV-A,G,0.000690569208803351,0.6149068322981367,2812.972049689441,26.936026936026934
607,D1_10_2025_02_14,2025_02_14,10,RSV-A,F,0.00016618189566350723,0.32057971014492753,1785.7426086956523,12.658227848101266
608,D1_10_2025_02_14,2025_02_14,10,RSV-A,genome,0.004323868805920704,0.7573727422003284,3226.671658456486,20.98690486514613
609,F1_17_2025_02_14,2025_02_14,17,RSV-A,G,0.011253218496391293,1.0,35390.169772256726,42.44306418219462
610,F1_17_2025_02_14,2025_02_14,17,RSV-A,F,0.001688208666029552,0.543768115942029,7205.615072463768,13.859275053304904
611,F1_17_2025_02_14,2025_02_14,17,RSV-A,genome,0.0037988983594490207,0.709688013136289,9493.717044334975,21.19389171679778
612,H1_25_2025_02_14,2025_02_14,25,RSV-A,G,0.000842134821843018,0.6759834368530021,3875.1438923395444,26.033690658499236
613,H1_25_2025_02_14,2025_02_14,25,RSV-A,F,8.605310882634922e-05,0.4527536231884058,607.5182608695652,15.364916773367478
614,H1_25_2025_02_14,2025_02_14,25,RSV-A,genome,0.0002895226391349631,0.36958949096880134,882.6685714285715,16.88288608494757
615,A3_17_2025_02_18,2025_02_18,17,RSV-A,G,0.0003802452744931775,0.3105590062111801,5109.430641821946,40.0
616,A3_17_2025_02_18,2025_02_18,17,RSV-A,F,,0.0,0.07710144927536232,
617,A3_17_2025_02_18,2025_02_18,17,RSV-A,genome,0.0015468442614149985,0.270935960591133,2243.7058128078816,21.575757575757574
618,C3_25_2025_02_18,2025_02_18,25,RSV-A,G,,0.0,0.0,
619,C3_25_2025_02_18,2025_02_18,25,RSV-A,F,,0.0,0.0,
620,C3_25_2025_02_18,2025_02_18,25,RSV-A,genome,,0.0,0.045123152709359605,
621,E2_05_2025_02_18,2025_02_18,05,RSV-A,G,0.0020885862171910715,0.9140786749482401,5165.107660455486,41.90260475651189
622,E2_05_2025_02_18,2025_02_18,05,RSV-A,F,0.004251797135210593,0.6892753623188406,1255.6133333333332,16.82085786375105
623,E2_05_2025_02_18,2025_02_18,05,RSV-A,genome,0.003291244690020872,0.7253858784893268,1454.5054187192118,19.37703730532416
624,G2_10_2025_02_18,2025_02_18,10,RSV-A,G,0.005706446979600554,1.0,25793.89751552795,43.47826086956522
625,G2_10_2025_02_18,2025_02_18,10,RSV-A,F,0.0031074368821972453,0.5918840579710145,14687.04115942029,18.609206660137122
626,G2_10_2025_02_18,2025_02_18,10,RSV-A,genome,0.005581211519765328,0.7642036124794745,10245.00052545156,26.643747314138373
627,G3_16_2025_02_18,2025_02_18,16,RSV-A,G,0.0002047799034714978,0.727743271221532,4889.890269151138,32.71692745376956
628,G3_16_2025_02_18,2025_02_18,16,RSV-A,F,0.00018380205317233505,0.6231884057971014,724.9055072463768,13.953488372093023
629,G3_16_2025_02_18,2025_02_18,16,RSV-A,genome,0.00016065262431830816,0.13963875205254517,394.13484400656813,18.344308560677327
630,E3_15_2025_02_19,2025_02_19,15,RSV-A,G,,0.0,0.0,
631,E3_15_2025_02_19,2025_02_19,15,RSV-A,F,,0.0,0.0,
632,E3_15_2025_02_19,2025_02_19,15,RSV-A,genome,,0.0,0.0,
633,H3_16_2025_02_20,2025_02_20,16,RSV-A,G,,0.0,0.11387163561076605,
634,H3_16_2025_02_20,2025_02_20,16,RSV-A,F,,0.0,0.035942028985507246,
635,H3_16_2025_02_20,2025_02_20,16,RSV-A,genome,0.0,0.023776683087027916,1.305944170771757,2.7624309392265194
636,B3_17_2025_02_22,2025_02_22,17,RSV-A,G,0.0045271421122280745,1.0,10970.826086956522,35.196687370600415
637,B3_17_2025_02_22,2025_02_22,17,RSV-A,F,0.0011307807285827305,0.8515942028985507,6215.288695652174,14.295439074200136
638,B3_17_2025_02_22,2025_02_22,17,RSV-A,genome,0.004266561409340743,0.7657799671592775,3229.405254515599,21.356891671669956
639,D3_25_2025_02_22,2025_02_22,25,RSV-A,G,0.0012901820104114004,0.4244306418219462,3770.983436853002,48.78048780487805
640,D3_25_2025_02_22,2025_02_22,25,RSV-A,F,0.00013365405685176858,0.49391304347826087,1648.144927536232,10.56338028169014
641,D3_25_2025_02_22,2025_02_22,25,RSV-A,genome,0.0040396081004654555,0.6355336617405583,2629.537142857143,19.739561802397684
642,F2_05_2025_02_22,2025_02_22,05,RSV-A,G,0.0033988707282533526,0.9316770186335404,6070.011387163561,30.0
643,F2_05_2025_02_22,2025_02_22,05,RSV-A,F,0.002220479291813096,0.528695652173913,5658.275942028986,15.350877192982455
644,F2_05_2025_02_22,2025_02_22,05,RSV-A,genome,0.0024802127693351536,0.7007553366174056,3618.9887027914615,18.464710844502765
645,H2_10_2025_02_22,2025_02_22,10,RSV-A,G,0.0013659762999745954,0.7598343685300207,4534.787784679089,35.42234332425068
646,H2_10_2025_02_22,2025_02_22,10,RSV-A,F,6.471459800616355e-05,0.623768115942029,1494.6052173913044,13.011152416356877
647,H2_10_2025_02_22,2025_02_22,10,RSV-A,genome,0.002282722418894307,0.4742200328407225,2163.88288998358,18.97506925207756
648,F3_15_2025_02_23,2025_02_23,15,RSV-A,G,,0.0,0.0,
649,F3_15_2025_02_23,2025_02_23,15,RSV-A,F,,0.0,0.0,
650,F3_15_2025_02_23,2025_02_23,15,RSV-A,genome,,0.0,0.0,
651,A1_05_2025_02_26,2025_02_26,05,RSV-A,G,,0.0,0.531055900621118,
652,A1_05_2025_02_26,2025_02_26,05,RSV-A,F,,0.0,0.46260869565217394,
653,A1_05_2025_02_26,2025_02_26,05,RSV-A,genome,0.0004649545317079254,0.2477504105090312,4837.225944170772,11.399787910922587
654,C1_10_2025_02_26,2025_02_26,10,RSV-A,G,0.0031371273993460714,0.9658385093167702,27370.043478260868,33.22615219721329
655,C1_10_2025_02_26,2025_02_26,10,RSV-A,F,0.0015453883622466888,0.6040579710144928,13872.817391304348,16.314779270633395
656,C1_10_2025_02_26,2025_02_26,10,RSV-A,genome,0.005104435523239531,0.7180952380952381,12884.124729064039,23.872679045092838
657,C2_16_2025_02_26,2025_02_26,16,RSV-A,G,,0.0,0.11387163561076605,
658,C2_16_2025_02_26,2025_02_26,16,RSV-A,F,,0.0,0.035942028985507246,
659,C2_16_2025_02_26,2025_02_26,16,RSV-A,genome,,0.0,0.030935960591133006,
660,E1_17_2025_02_26,2025_02_26,17,RSV-A,G,0.0001723206214333006,0.36542443064182195,39.46583850931677,28.328611898016998
661,E1_17_2025_02_26,2025_02_26,17,RSV-A,F,,0.0,0.5669565217391305,
662,E1_17_2025_02_26,2025_02_26,17,RSV-A,genome,0.00029411323042322486,0.04591133004926108,230.93103448275863,22.889842632331902
663,G1_25_2025_02_26,2025_02_26,25,RSV-A,G,,0.0,0.3416149068322981,
664,G1_25_2025_02_26,2025_02_26,25,RSV-A,F,,0.0,0.10202898550724637,
665,G1_25_2025_02_26,2025_02_26,25,RSV-A,genome,,0.0,0.07829228243021347,
666,A2_15_2025_02_27,2025_02_27,15,RSV-A,G,0.003228835829981912,1.0,16992.679089026915,45.54865424430642
667,A2_15_2025_02_27,2025_02_27,15,RSV-A,F,0.0009516444809678726,0.5698550724637681,8094.87652173913,13.224821973550355
668,A2_15_2025_02_27,2025_02_27,15,RSV-A,genome,0.003849005240155887,0.6696223316912973,7938.2145812807885,22.36390387444826
669,B1_05_2025_03_02,2025_03_02,05,RSV-A,G,0.0008150306800375933,0.531055900621118,3617.8809523809523,33.13840155945419
670,B1_05_2025_03_02,2025_03_02,05,RSV-A,F,0.00033922968988718425,0.7866666666666666,2879.9640579710144,7.369196757553427
671,B1_05_2025_03_02,2025_03_02,05,RSV-A,genome,0.0009392571549402865,0.6110344827586207,2923.080985221675,16.983768676770936
672,D1_10_2025_03_02,2025_03_02,10,RSV-A,G,0.002040816759035958,0.10144927536231885,4.24223602484472,30.612244897959183
673,D1_10_2025_03_02,2025_03_02,10,RSV-A,F,3.932222351432793e-05,0.44579710144927537,510.02434782608697,2.6007802340702213
674,D1_10_2025_03_02,2025_03_02,10,RSV-A,genome,0.002293601562141184,0.5640065681444992,3495.654121510673,12.57715150809363
675,F1_17_2025_03_02,2025_03_02,17,RSV-A,G,,0.0,0.12422360248447205,
676,F1_17_2025_03_02,2025_03_02,17,RSV-A,F,0.000443548627503163,0.20753623188405798,470.7495652173913,5.58659217877095
677,F1_17_2025_03_02,2025_03_02,17,RSV-A,genome,0.000757575907537562,0.28045977011494255,1460.0845320197045,12.646370023419205
678,H1_25_2025_03_02,2025_03_02,25,RSV-A,G,0.00014451385065305768,0.2619047619047619,8699.378881987577,31.620553359683793
679,H1_25_2025_03_02,2025_03_02,25,RSV-A,F,3.634670722076174e-05,0.12695652173913044,6440.975652173913,13.698630136986301
680,H1_25_2025_03_02,2025_03_02,25,RSV-A,genome,0.0016565730128554254,0.48151067323481117,5255.844532019704,18.960578365843677
681,B2_15_2025_03_03,2025_03_03,15,RSV-A,G,0.0017603986564098232,0.43685300207039335,5735.162525879917,40.28436018957346
682,B2_15_2025_03_03,2025_03_03,15,RSV-A,F,4.356113246132693e-05,0.18144927536231883,3438.8834782608697,25.559105431309902
683,B2_15_2025_03_03,2025_03_03,15,RSV-A,genome,0.0015005833136913168,0.45313628899835795,2938.077175697865,19.133207711262504
684,D2_16_2025_03_03,2025_03_03,16,RSV-A,G,0.0022276959217188705,0.2619047619047619,9796.526915113871,27.66798418972332
685,D2_16_2025_03_03,2025_03_03,16,RSV-A,F,2.0887682464995142e-05,0.33507246376811595,7691.2950724637685,10.380622837370241
686,D2_16_2025_03_03,2025_03_03,16,RSV-A,genome,0.0003673292890169371,0.22844006568144498,3503.4997701149427,18.401380103507762
687,E3_15_2025_03_04,2025_03_04,15,RSV-A,G,,0.0,0.0,
688,E3_15_2025_03_04,2025_03_04,15,RSV-A,F,,0.0,0.0,
689,E3_15_2025_03_04,2025_03_04,15,RSV-A,genome,,0.0,0.0,
690,A3_17_2025_03_06,2025_03_06,17,RSV-A,G,0.005735307272423881,0.6697722567287785,11728.769151138717,43.27666151468315
691,A3_17_2025_03_06,2025_03_06,17,RSV-A,F,3.293060111637872e-05,0.2997101449275362,5072.11884057971,13.539651837524179
692,A3_17_2025_03_06,2025_03_06,17,RSV-A,genome,0.0015559290258166565,0.1766830870279146,2433.2845320197043,23.04832713754647
693,C3_25_2025_03_06,2025_03_06,25,RSV-A,G,,0.0,1.049689440993789,
694,C3_25_2025_03_06,2025_03_06,25,RSV-A,F,,0.0,0.21565217391304348,
695,C3_25_2025_03_06,2025_03_06,25,RSV-A,genome,,0.0,0.20032840722495895,
696,E2_05_2025_03_06,2025_03_06,05,RSV-A,G,0.005385484702053078,0.6107660455486542,4729.769151138717,30.508474576271187
697,E2_05_2025_03_06,2025_03_06,05,RSV-A,F,0.00013087333825009093,0.09159420289855072,2730.231884057971,37.9746835443038
698,E2_05_2025_03_06,2025_03_06,05,RSV-A,genome,0.0018898147795426356,0.2542528735632184,1721.1984893267652,18.85817618186515
699,G2_10_2025_03_06,2025_03_06,10,RSV-A,G,0.007922117001505868,0.505175983436853,16271.781573498965,38.9344262295082
700,G2_10_2025_03_06,2025_03_06,10,RSV-A,F,0.0014223303221091448,0.543768115942029,11326.678260869565,12.793176972281449
701,G2_10_2025_03_06,2025_03_06,10,RSV-A,genome,0.001154751110065273,0.4212807881773399,6019.031921182266,15.590894917368257
702,G3_16_2025_03_06,2025_03_06,16,RSV-A,G,0.052287560204061306,0.017598343685300208,1.9824016563146998,117.6470588235294
703,G3_16_2025_03_06,2025_03_06,16,RSV-A,F,0.009881841726636312,0.07710144927536232,1.3194202898550724,22.55639097744361
704,G3_16_2025_03_06,2025_03_06,16,RSV-A,genome,0.01710680565187499,0.015041050903119869,0.91559934318555,43.66812227074236
705,B3_17_2025_03_07,2025_03_07,17,RSV-A,G,0.0005453532980621407,0.4616977225672878,471.2826086956522,35.874439461883405
706,B3_17_2025_03_07,2025_03_07,17,RSV-A,F,0.0011358998370202583,0.2371014492753623,142.4631884057971,9.7799511002445
707,B3_17_2025_03_07,2025_03_07,17,RSV-A,genome,0.0006114407251962504,0.20019704433497537,2608.273563218391,20.013123359580053
708,D3_25_2025_03_07,2025_03_07,25,RSV-A,G,0.06926405787634353,0.015527950310559006,2.360248447204969,133.33333333333334
709,D3_25_2025_03_07,2025_03_07,25,RSV-A,F,0.011309853704721637,0.07710144927536232,1.736231884057971,30.075187969924812
710,D3_25_2025_03_07,2025_03_07,25,RSV-A,genome,0.004506580110615793,0.0612807881773399,810.5475205254515,22.508038585209004
711,F2_05_2025_03_07,2025_03_07,05,RSV-A,G,0.0017547122879219348,0.3612836438923395,1065.6397515527951,48.710601719197705
712,F2_05_2025_03_07,2025_03_07,05,RSV-A,F,0.0014179835667491197,0.09565217391304348,114.13101449275362,12.121212121212121
713,F2_05_2025_03_07,2025_03_07,05,RSV-A,genome,0.0024611529857999862,0.3917241379310345,2729.889129720854,17.102615694164992
714,F3_15_2025_03_07,2025_03_07,15,RSV-A,G,0.0006917225628485,0.2329192546583851,5620.389233954451,26.666666666666668
715,F3_15_2025_03_07,2025_03_07,15,RSV-A,F,1.8997053417393817e-05,0.33507246376811595,4889.751884057971,8.650519031141869
716,F3_15_2025_03_07,2025_03_07,15,RSV-A,genome,0.0021936793671999953,0.27073891625615765,5175.878489326765,19.165453663270256
717,H2_10_2025_03_07,2025_03_07,10,RSV-A,G,0.030166437739877313,0.11490683229813664,7952.870600414079,81.08108108108108
718,H2_10_2025_03_07,2025_03_07,10,RSV-A,F,0.002382739722257358,0.5455072463768116,8025.677101449275,17.00318809776833
719,H2_10_2025_03_07,2025_03_07,10,RSV-A,genome,0.0017132420545798875,0.2612151067323481,2315.3379310344826,18.85843600704048
720,H3_16_2025_03_08,2025_03_08,16,RSV-A,G,0.0,0.11801242236024845,3.082815734989648,0.0
721,H3_16_2025_03_08,2025_03_08,16,RSV-A,F,,0.0,0.2081159420289855,
722,H3_16_2025_03_08,2025_03_08,16,RSV-A,genome,0.0005664146874934875,0.07008210180623974,1435.2667323481116,11.246485473289598
723,A1_05_2025_03_10,2025_03_10,05,RSV-A,G,,0.0,0.0,
724,A1_05_2025_03_10,2025_03_10,05,RSV-A,F,,0.0,0.0,
725,A1_05_2025_03_10,2025_03_10,05,RSV-A,genome,,0.0,0.0,
726,C1_10_2025_03_10,2025_03_10,10,RSV-A,G,0.0006397627086416918,0.39337474120082816,2664.414078674948,47.36842105263158
727,C1_10_2025_03_10,2025_03_10,10,RSV-A,F,0.0015873645214022605,0.6231884057971014,923.5675362318841,12.093023255813954
728,C1_10_2025_03_10,2025_03_10,10,RSV-A,genome,0.000722721336150521,0.40374384236453204,597.6181280788178,19.521717911176182
729,E1_17_2025_03_10,2025_03_10,17,RSV-A,G,,0.0,0.0,
730,E1_17_2025_03_10,2025_03_10,17,RSV-A,F,,0.0,0.0,
731,E1_17_2025_03_10,2025_03_10,17,RSV-A,genome,,0.0,0.0,
732,G1_25_2025_03_10,2025_03_10,25,RSV-A,G,,0.0,0.11387163561076605,
733,G1_25_2025_03_10,2025_03_10,25,RSV-A,F,,0.0,0.035942028985507246,
734,G1_25_2025_03_10,2025_03_10,25,RSV-A,genome,,0.0,0.016486042692939244,
735,A2_15_2025_03_12,2025_03_12,15,RSV-A,G,,0.0,0.11283643892339544,
736,A2_15_2025_03_12,2025_03_12,15,RSV-A,F,,0.0,0.022028985507246378,
737,A2_15_2025_03_12,2025_03_12,15,RSV-A,genome,,0.0,0.014778325123152709,
738,C2_16_2025_03_14,2025_03_14,16,RSV-A,G,,0.0,0.0,
739,C2_16_2025_03_14,2025_03_14,16,RSV-A,F,,0.0,0.0,
740,C2_16_2025_03_14,2025_03_14,16,RSV-A,genome,,0.0,0.0,
741,B1_05_2025_03_15,2025_03_15,05,RSV-A,G,0.006959714947779677,0.8964803312629399,5119.61801242236,33.48729792147806
742,B1_05_2025_03_15,2025_03_15,05,RSV-A,F,0.0010815972600388077,0.2927536231884058,1690.3002898550724,17.82178217821782
743,B1_05_2025_03_15,2025_03_15,05,RSV-A,genome,0.0043330435647114095,0.5647947454844007,1780.6087356321839,19.304570298871962
744,D1_10_2025_03_15,2025_03_15,10,RSV-A,G,0.0004614842632999474,0.5745341614906833,5313.886128364389,30.63063063063063
745,D1_10_2025_03_15,2025_03_15,10,RSV-A,F,2.001455781839737e-05,0.09159420289855072,1996.9008695652174,18.9873417721519
746,D1_10_2025_03_15,2025_03_15,10,RSV-A,genome,0.0016355970028142364,0.4807224958949097,2358.4737602627256,15.166006285011614
747,F1_17_2025_03_15,2025_03_15,17,RSV-A,G,0.006892578670312224,0.41304347826086957,1183.0797101449275,57.64411027568922
748,F1_17_2025_03_15,2025_03_15,17,RSV-A,F,8.90894166529719e-06,0.20753623188405798,290.04521739130433,2.793296089385475
749,F1_17_2025_03_15,2025_03_15,17,RSV-A,genome,0.0023487409824664417,0.28229885057471266,828.60026272578,20.241973010702655
750,H1_25_2025_03_15,2025_03_15,25,RSV-A,G,0.00041443808247295874,0.36645962732919257,155.47412008281574,31.073446327683616
751,H1_25_2025_03_15,2025_03_15,25,RSV-A,F,,0.0,0.0,
752,H1_25_2025_03_15,2025_03_15,25,RSV-A,genome,0.0005556851334666652,0.21747126436781608,257.25569786535306,15.403201449713077
753,B2_15_2025_03_16,2025_03_16,15,RSV-A,G,,0.0,0.0,
754,B2_15_2025_03_16,2025_03_16,15,RSV-A,F,,0.0,0.0,
755,B2_15_2025_03_16,2025_03_16,15,RSV-A,genome,,0.0,0.0,
756,D2_16_2025_03_16,2025_03_16,16,RSV-A,G,0.0006924579014125866,0.5538302277432712,4064.726708074534,31.77570093457944
757,D2_16_2025_03_16,2025_03_16,16,RSV-A,F,5.160536543048319e-05,0.12695652173913044,1421.7391304347825,31.963470319634702
