location	variant	date	proportion	proportionLower	proportionUpper
Chur (GR)	B.D.E.1.2	2025-01-29	0.0006084871386369628	2.969360862377504e-17	0.002662323130868025
Chur (GR)	B.D.E.1.2	2025-02-01	0.0010824592857475955	1.1857658730975631e-14	0.0036318600915728506
Chur (GR)	B.D.E.1.2	2025-02-06	0.00016080531261890692	1.8178817838205694e-19	0.0009957204976242936
Chur (GR)	B.D.E.1.2	2025-02-09	9.300317588180262e-05	7.320664802282411e-18	0.0007533526090450617
Chur (GR)	B.D.E.1.2	2025-02-10	9.741760981595356e-05	3.220385414659927e-20	0.0007918700097881322
Chur (GR)	B.D.E.1.2	2025-02-14	0.00019692408017624876	2.977287112642078e-17	0.001020583570487158
Chur (GR)	B.D.E.1.2	2025-02-18	0.00039833082642255166	2.7364841138990772e-17	0.0016389418519375688
Chur (GR)	B.D.E.1.2	2025-02-22	0.0006860720164222304	6.685029356549791e-14	0.0025954458967518343
Chur (GR)	B.D.E.1.2	2025-02-26	0.0014553395514354944	4.57529326980537e-11	0.006581690995380483
Chur (GR)	B.D.E.1.2	2025-03-02	0.002875493068752043	8.6183608423761e-10	0.011313095255623589
Chur (GR)	B.D.E.1.2	2025-03-06	0.0050335341660766595	0.0004692552734705701	0.013024473122808963
Chur (GR)	B.D.E.1.2	2025-03-07	0.005563766572099126	0.0006750685519132485	0.013566302354629856
Chur (GR)	B.D.E.1.2	2025-03-15	0.02189001735797287	0.0020089205249054195	0.10526463031297871
Chur (GR)	B.D.E.1.2	2025-03-23	0.001421304516116301	2.702794986977858e-36	0.007434320056015709
Chur (GR)	B.D.E.1.2	2025-04-05	0.06423116076252325	0.0002824257170164288	0.9659328042042049
Chur (GR)	B.D.E.1.2	2025-04-07	0.07431189482975656	0.00036069206217332765	0.9788405306571085
Chur (GR)	B.D.E.1.2	2025-04-13	0.162080810534551	0.0005189015543765239	0.9891294224173024
Chur (GR)	B.D.E.1.2	2025-04-18	0.1037155264352721	0.00016466967249496845	0.9808212105321893
Chur (GR)	B.D.E.1.8	2024-12-07	0.37909719834934086	0.001007818305119114	0.992846917962425
Chur (GR)	B.D.E.1.8	2024-12-15	0.03957100694217922	0.0005608526782547628	0.8350815469245525
Chur (GR)	B.D.E.1.8	2024-12-20	0.0591592634596924	0.00219081659373326	0.5699408443917765
Chur (GR)	B.D.E.1.8	2024-12-28	0.6963514298153493	0.02910499765938977	0.9932137044150806
Chur (GR)	B.D.E.1.8	2024-12-29	0.7009998253813885	0.02881015518081205	0.9933330641077635
Chur (GR)	B.D.E.1.8	2025-01-11	0.12909907173581858	0.0015422764641139922	0.9440331505541318
Chur (GR)	B.D.E.1.8	2025-01-19	0.45418966939511907	0.0037406989792332637	0.9850265829744393
Chur (GR)	B.D.E.1.8	2025-01-21	0.5236469768698663	0.004553092078770155	0.9864517415034678
Chur (GR)	B.D.E.1.8	2025-01-24	0.5949291218421021	0.006960618299628888	0.9859339115657338
Chur (GR)	B.D.E.1.8	2025-01-29	0.39571224985450487	0.007469304800643889	0.8769654532510502
Chur (GR)	B.D.E.1.8	2025-02-01	0.1305899580549606	0.0030574198905223993	0.4217333810815061
Chur (GR)	B.D.E.1.8	2025-02-06	0.009010750114006908	0.000978716675890672	0.018860532384563918
Chur (GR)	B.D.E.1.8	2025-02-09	0.0033608485608030074	0.0006821502510945746	0.009968273512341556
Chur (GR)	B.D.E.1.8	2025-02-10	0.0030543700641183745	0.0005816298086150292	0.008804125446316547
Chur (GR)	B.D.E.1.8	2025-02-14	0.002767935097665458	0.0006432866849382258	0.006304241900333463
Chur (GR)	B.D.E.1.8	2025-02-18	0.003914389096291254	0.0010857403789450318	0.010481442036723906
Chur (GR)	B.D.E.1.8	2025-02-22	0.013641639372521538	0.0012661886997807497	0.04764118748178135
Chur (GR)	B.D.E.1.8	2025-02-26	0.010262201508150152	0.0010537002732000835	0.018915629553744397
Chur (GR)	B.D.E.1.8	2025-03-02	0.007732363071853881	0.0007202493768148744	0.009921629337390808
Chur (GR)	B.D.E.1.8	2025-03-06	0.00742592932578544	0.000720782163774091	0.008113817914567981
Chur (GR)	B.D.E.1.8	2025-03-07	0.007554231158365319	0.0007434501328183346	0.008463066602627465
Chur (GR)	B.D.E.1.8	2025-03-15	0.016321026784533843	0.003412708078423197	0.0402012536061687
Chur (GR)	B.D.E.1.8	2025-03-23	0.7098026242597303	0.006165584725873307	0.9930115771410354
Chur (GR)	B.D.E.1.8	2025-04-05	0.015171533738482073	0.0001417439321814213	0.04782885997341924
Chur (GR)	B.D.E.1.8	2025-04-07	0.013552399046179617	0.000164582817114805	0.020869811279343318
Chur (GR)	B.D.E.1.8	2025-04-13	0.023842454651856797	0.0005082064838375402	0.02936551386928217
Chur (GR)	B.D.E.1.8	2025-04-18	0.06662160200563183	0.0005691644806882886	0.9675007230154613
Chur (GR)	B.D.E.7	2024-12-07	0.0011033285043950088	2.52914493007241e-16	0.0040742408931910236
Chur (GR)	B.D.E.7	2024-12-15	0.0008689543610020405	2.5874635667541063e-16	0.0028351472470729655
Chur (GR)	B.D.E.7	2024-12-20	0.0014702222420687827	8.217587963594771e-13	0.004169697687552513
Chur (GR)	B.D.E.7	2024-12-28	0.0007749446077632896	1.5088205610655522e-18	0.003011989974813701
Chur (GR)	B.D.E.7	2024-12-29	0.0007683255070894908	1.0921912203505212e-18	0.003009859712310137
Chur (GR)	B.D.E.7	2025-01-11	0.0009372311935176191	1.504616896867447e-18	0.002831759400230476
Chur (GR)	B.D.E.7	2025-01-19	0.00028611256702338375	1.9890596315155786e-16	0.001000913350492274
Chur (GR)	B.D.E.7	2025-01-21	0.00029394512669897785	5.708772798640602e-18	0.0009812452167695723
Chur (GR)	B.D.E.7	2025-01-24	0.0004475502631907895	2.444151029122756e-16	0.0012461124946849431
Chur (GR)	B.D.E.7	2025-01-29	0.0015146804670246278	5.391590214963958e-05	0.0030705737104816107
Chur (GR)	B.D.E.7	2025-02-01	0.0025166123008752293	0.0007754423045561828	0.005017712575571402
Chur (GR)	B.D.E.7	2025-02-06	0.002845317212268044	0.001123519440556703	0.006069032096702917
Chur (GR)	B.D.E.7	2025-02-09	0.003255502114273566	0.0013061413072160586	0.006638660278813717
Chur (GR)	B.D.E.7	2025-02-10	0.003527477531610841	0.0014009157608909058	0.0070680238456761295
Chur (GR)	B.D.E.7	2025-02-14	0.004448667780314946	0.0016056945265127331	0.008651124829704118
Chur (GR)	B.D.E.7	2025-02-18	0.0027882281933537985	0.0010546718808664476	0.005197811501879237
Chur (GR)	B.D.E.7	2025-02-22	0.0013989772867514993	0.00020676094131741085	0.002673467806357561
Chur (GR)	B.D.E.7	2025-02-26	0.0012495607099539752	0.00010454237204143718	0.002591037222379161
Chur (GR)	B.D.E.7	2025-03-02	0.0014679954651885313	4.270320714048903e-05	0.0033157583489944664
Chur (GR)	B.D.E.7	2025-03-06	0.0017816437731690334	0.00026134370376081615	0.0042864932721805174
Chur (GR)	B.D.E.7	2025-03-07	0.001962342250821804	0.00034288582445398676	0.0047634441491060005
Chur (GR)	B.D.E.7	2025-03-15	0.013687400482564284	0.005260270882090457	0.02993218632216062
Chur (GR)	B.D.E.7	2025-03-23	0.0032148098661156643	1.0378196058784873e-28	0.013747543848804503
Chur (GR)	B.D.E.7	2025-04-05	6.871347669571605e-05	7.1655658739565545e-25	0.0007016780272794791
Chur (GR)	B.D.E.7	2025-04-07	0.00014175020925313254	1.119557190539727e-22	0.0009812802940390945
Chur (GR)	B.D.E.7	2025-04-13	0.0008470155704844466	4.0578142060661576e-17	0.0033028020059645605
Chur (GR)	B.D.E.7	2025-04-18	0.0014435347175162775	3.927951724477866e-10	0.0050798306593167405
Chur (GR)	undetermined	2024-12-07	0.004246368839970997	0.0009145445949644043	0.011440746911992386
Chur (GR)	undetermined	2024-12-15	0.044387786719494844	0.0023611854746885467	0.7233516462859232
Chur (GR)	undetermined	2024-12-20	0.025674758834439686	0.003075132602183338	0.08358063835926838
Chur (GR)	undetermined	2024-12-28	0.011513475250802738	0.0018507765190366634	0.0784688864134099
Chur (GR)	undetermined	2024-12-29	0.011564138934951949	0.0014665845851435915	0.07824392772063112
Chur (GR)	undetermined	2025-01-11	0.005067275924271823	0.001510335366483953	0.011101480277229599
Chur (GR)	undetermined	2025-01-19	0.003940947112866738	0.000557689810936964	0.006510178041169493
Chur (GR)	undetermined	2025-01-21	0.004067037031664883	0.0009980661325757784	0.006630614458201556
Chur (GR)	undetermined	2025-01-24	0.0049625113318018796	0.0016570009898388598	0.00851567360833708
Chur (GR)	undetermined	2025-01-29	0.009625567413229966	0.004142980263005136	0.015535152051712554
Chur (GR)	undetermined	2025-02-01	0.010891001122386052	0.0029440532459537195	0.01980996753467511
Chur (GR)	undetermined	2025-02-06	0.004150770410768657	4.145122085745758e-21	0.011789097650645678
Chur (GR)	undetermined	2025-02-09	0.0031228293579859427	1.1090176629186138e-24	0.011377712537910672
Chur (GR)	undetermined	2025-02-10	0.0029845073696570814	2.3306611930657357e-24	0.011013962680739706
Chur (GR)	undetermined	2025-02-14	0.002703594643623749	3.0589769688379243e-29	0.010962718748199414
Chur (GR)	undetermined	2025-02-18	0.0020951184821583024	6.5539631836219114e-24	0.00758018878731895
Chur (GR)	undetermined	2025-02-22	0.0019316233964229424	1.4196548750329535e-21	0.007014339386585649
Chur (GR)	undetermined	2025-02-26	0.0032471963497857598	5.292462048011245e-13	0.008945484649363976
Chur (GR)	undetermined	2025-03-02	0.005279010156643647	0.0016147389620169577	0.01105214134363754
Chur (GR)	undetermined	2025-03-06	0.005962034280678784	0.002643955527146799	0.011873895280899167
Chur (GR)	undetermined	2025-03-07	0.006146912210068783	0.0025745936988165454	0.011989579047366708
Chur (GR)	undetermined	2025-03-15	0.012241345214312882	0.0028087205032543204	0.023551779020545068
Chur (GR)	undetermined	2025-03-23	0.08269148999616352	0.00021098862294303397	0.916479506490933
Chur (GR)	undetermined	2025-04-05	0.0010684647554933015	2.041668329899995e-24	0.004424715726837827
Chur (GR)	undetermined	2025-04-07	0.0009372071903704967	2.050156663957163e-24	0.004370833036529867
Chur (GR)	undetermined	2025-04-13	0.0009961229648994157	6.900763688734036e-25	0.0047996018737773306
