,sample_id,date,location,subtype,genome_region,nuc_diversity,covered_part,mean_pos_coverage,richness
505,B2_15_2025_02_14,2025_02_14,15,RSV-B,F,,0.0,0.06144927536231884,
506,B2_15_2025_02_14,2025_02_14,15,RSV-B,genome,,0.0,0.014649848902903693,
507,D1_10_2025_02_14,2025_02_14,10,RSV-B,G,0.009861290085782034,0.8863879957127545,9311.67845659164,44.740024183796855
508,D1_10_2025_02_14,2025_02_14,10,RSV-B,F,0.00017306169414217596,0.7965217391304348,3360.1959420289854,9.461426491994178
509,D1_10_2025_02_14,2025_02_14,10,RSV-B,genome,0.001895797102325437,0.7409013270266719,3396.3256470897386,15.960276644795178
510,F1_17_2025_02_14,2025_02_14,17,RSV-B,G,0.00018503957273359402,0.8863879957127545,10043.087888531618,25.39298669891173
511,F1_17_2025_02_14,2025_02_14,17,RSV-B,F,0.00024749969296217515,0.5240579710144928,3233.6944927536233,7.743362831858407
512,F1_17_2025_02_14,2025_02_14,17,RSV-B,genome,0.0001836434636344599,0.4052029956641703,2640.7444488240703,11.997405966277562
513,H1_25_2025_02_14,2025_02_14,25,RSV-B,G,0.0020952688623775634,0.8220793140407289,10522.543408360129,33.898305084745765
514,H1_25_2025_02_14,2025_02_14,25,RSV-B,F,0.0007515366390593971,0.8469565217391304,16556.44,10.266940451745379
515,H1_25_2025_02_14,2025_02_14,25,RSV-B,genome,0.000942240419222521,0.8226251478123768,7821.614899487584,12.857371026992492
516,A3_17_2025_02_18,2025_02_18,17,RSV-B,G,5.0691846789773534e-05,0.43515541264737406,3204.0707395498393,14.778325123152708
517,A3_17_2025_02_18,2025_02_18,17,RSV-B,F,,0.0,0.3849275362318841,
518,A3_17_2025_02_18,2025_02_18,17,RSV-B,genome,2.4727875808306102e-05,0.07620549205097885,466.38280120877675,8.620689655172413
519,C3_25_2025_02_18,2025_02_18,25,RSV-B,G,,0.0,0.0,
520,C3_25_2025_02_18,2025_02_18,25,RSV-B,F,,0.0,0.0,
521,C3_25_2025_02_18,2025_02_18,25,RSV-B,genome,,0.0,0.0,
522,E2_05_2025_02_18,2025_02_18,05,RSV-B,G,0.008618442108629693,1.0,3140.0878885316183,41.80064308681672
523,E2_05_2025_02_18,2025_02_18,05,RSV-B,F,0.00018821771732643213,0.7489855072463768,1203.4139130434783,10.8359133126935
524,E2_05_2025_02_18,2025_02_18,05,RSV-B,genome,0.0033762245134794306,0.662987780843516,1049.8219025095257,16.845025762980576
525,G2_10_2025_02_18,2025_02_18,10,RSV-B,G,0.0032608544019418493,1.0,12393.96355841372,27.867095391211148
526,G2_10_2025_02_18,2025_02_18,10,RSV-B,F,0.0009937719940712661,0.9565217391304348,11453.489275362319,9.696969696969697
527,G2_10_2025_02_18,2025_02_18,10,RSV-B,genome,0.0029798177588136452,0.6484693207200105,6859.493036394691,18.33654138385169
528,G3_16_2025_02_18,2025_02_18,16,RSV-B,G,0.0028617642172830042,0.8896034297963559,1602.0021436227223,22.89156626506024
529,G3_16_2025_02_18,2025_02_18,16,RSV-B,F,0.0007361744287172058,0.7315942028985507,2609.767536231884,14.263074484944534
530,G3_16_2025_02_18,2025_02_18,16,RSV-B,genome,0.00121401216848175,0.5862567336749441,1667.400407305216,13.222770058269834
531,E3_15_2025_02_19,2025_02_19,15,RSV-B,G,,0.0,0.0,
532,E3_15_2025_02_19,2025_02_19,15,RSV-B,F,,0.0,0.0,
533,E3_15_2025_02_19,2025_02_19,15,RSV-B,genome,,0.0,0.0,
534,H3_16_2025_02_20,2025_02_20,16,RSV-B,G,0.00014329454329007626,0.5380493033226152,57.046087888531616,9.9601593625498
535,H3_16_2025_02_20,2025_02_20,16,RSV-B,F,,0.0,0.12289855072463768,
536,H3_16_2025_02_20,2025_02_20,16,RSV-B,genome,7.384865499694351e-05,0.1865063723558008,232.09742477992378,11.623811201127157
537,B3_17_2025_02_22,2025_02_22,17,RSV-B,G,0.007077947525729943,0.5455519828510182,10060.289389067524,41.257367387033405
538,B3_17_2025_02_22,2025_02_22,17,RSV-B,F,0.0011926999380975243,1.0,7669.9692753623185,9.855072463768115
539,B3_17_2025_02_22,2025_02_22,17,RSV-B,genome,0.0012542316115374576,0.40743660491394035,2738.3896334253054,14.511447920025798
540,D3_25_2025_02_22,2025_02_22,25,RSV-B,G,0.0036822917511900115,0.8520900321543409,3831.7931404072883,23.89937106918239
541,D3_25_2025_02_22,2025_02_22,25,RSV-B,F,0.0024168608065440783,0.8469565217391304,4490.729275362319,12.320328542094456
542,D3_25_2025_02_22,2025_02_22,25,RSV-B,genome,0.0013374719154024394,0.6865720667455,3941.7813690710814,11.195100947277773
543,F2_05_2025_02_22,2025_02_22,05,RSV-B,G,0.004153570530881231,0.8821007502679529,8874.077170418006,30.37667071688943
544,F2_05_2025_02_22,2025_02_22,05,RSV-B,F,0.0012781190542737646,0.30144927536231886,2818.1014492753625,15.384615384615385
545,F2_05_2025_02_22,2025_02_22,05,RSV-B,genome,0.0014271127787198266,0.20030219419261594,1774.7916173958745,17.382748442112167
546,H2_10_2025_02_22,2025_02_22,10,RSV-B,G,0.0038737797503548737,1.0,15532.975348338692,18.220793140407288
547,H2_10_2025_02_22,2025_02_22,10,RSV-B,F,2.9989843419938765e-05,0.6168115942028985,10196.200579710145,11.278195488721805
548,H2_10_2025_02_22,2025_02_22,10,RSV-B,genome,0.002376658340937973,0.6358559978977796,8159.282026014978,14.877569996900506
549,F3_15_2025_02_23,2025_02_23,15,RSV-B,G,,0.0,0.0,
550,F3_15_2025_02_23,2025_02_23,15,RSV-B,F,,0.0,0.0,
551,F3_15_2025_02_23,2025_02_23,15,RSV-B,genome,,0.0,0.0,
552,A1_05_2025_02_26,2025_02_26,05,RSV-B,G,0.00200552366248242,0.6141479099678456,20551.665594855305,43.63001745200698
553,A1_05_2025_02_26,2025_02_26,05,RSV-B,F,0.00021796910946738024,0.5657971014492753,21812.088115942028,16.393442622950822
554,A1_05_2025_02_26,2025_02_26,05,RSV-B,genome,0.0004456904874594251,0.5326501116804625,10481.302588358954,14.676862358164776
555,C1_10_2025_02_26,2025_02_26,10,RSV-B,G,0.00960351737054298,1.0,11048.436227224009,38.58520900321544
556,C1_10_2025_02_26,2025_02_26,10,RSV-B,F,0.00031421594781648395,0.46608695652173915,4050.2191304347825,8.706467661691542
557,C1_10_2025_02_26,2025_02_26,10,RSV-B,genome,0.002849586446377248,0.5848771514912626,7117.837866246223,18.308435358867797
558,C2_16_2025_02_26,2025_02_26,16,RSV-B,G,,0.0,0.0,
559,C2_16_2025_02_26,2025_02_26,16,RSV-B,F,,0.0,0.0,
560,C2_16_2025_02_26,2025_02_26,16,RSV-B,genome,,0.0,0.0,
561,E1_17_2025_02_26,2025_02_26,17,RSV-B,G,0.0011352032799213283,0.4587352625937835,3416.112540192926,28.037383177570092
562,E1_17_2025_02_26,2025_02_26,17,RSV-B,F,,0.0,0.5211594202898551,
563,E1_17_2025_02_26,2025_02_26,17,RSV-B,genome,0.0011352032799213283,0.02811719879122323,209.79437656024174,28.037383177570092
564,G1_25_2025_02_26,2025_02_26,25,RSV-B,G,,0.0,0.0,
565,G1_25_2025_02_26,2025_02_26,25,RSV-B,F,,0.0,0.0,
566,G1_25_2025_02_26,2025_02_26,25,RSV-B,genome,,0.0,0.0,
567,A2_15_2025_02_27,2025_02_27,15,RSV-B,G,0.0001862640410478071,0.6655948553054662,22747.484458735264,32.206119162640896
568,A2_15_2025_02_27,2025_02_27,15,RSV-B,F,7.678507811946634e-05,0.743768115942029,15974.348985507246,14.809041309431022
569,A2_15_2025_02_27,2025_02_27,15,RSV-B,genome,0.001332830593246823,0.6754697148863487,11335.3577716463,14.296829410620502
570,B1_05_2025_03_02,2025_03_02,05,RSV-B,G,0.013113267920249168,0.5852090032154341,34.133976420150056,38.46153846153847
571,B1_05_2025_03_02,2025_03_02,05,RSV-B,F,0.0005374405696694166,0.3263768115942029,1221.489275362319,10.657193605683837
572,B1_05_2025_03_02,2025_03_02,05,RSV-B,genome,0.0023820706022172487,0.5689134147943765,4025.585402706609,14.318706697459584
573,D1_10_2025_03_02,2025_03_02,10,RSV-B,G,0.002523752918627491,0.744908896034298,123.88317256162915,11.510791366906474
574,D1_10_2025_03_02,2025_03_02,10,RSV-B,F,2.7860552341993545e-05,0.552463768115942,13276.644057971014,9.44386149003148
575,D1_10_2025_03_02,2025_03_02,10,RSV-B,genome,0.0018724662001619822,0.5570227302588359,4650.01090526869,10.85033612454299
576,F1_17_2025_03_02,2025_03_02,17,RSV-B,G,,0.0,0.8338692390139335,
577,F1_17_2025_03_02,2025_03_02,17,RSV-B,F,4.78457147692291e-05,0.6544927536231884,6843.707826086957,7.085916740478299
578,F1_17_2025_03_02,2025_03_02,17,RSV-B,genome,0.0003892071147607604,0.2331493890421758,5830.716528708448,10.425471963933504
579,H1_25_2025_03_02,2025_03_02,25,RSV-B,G,0.01144118302710057,0.5691318327974276,572.7449088960343,48.964218455743875
580,H1_25_2025_03_02,2025_03_02,25,RSV-B,F,8.586137747282619e-05,0.44869565217391305,1470.3472463768117,9.04392764857881
581,H1_25_2025_03_02,2025_03_02,25,RSV-B,genome,0.002094399025477488,0.3050847457627119,2152.722441203521,18.30318690783807
582,B2_15_2025_03_03,2025_03_03,15,RSV-B,G,,0.0,0.8188638799571275,
583,B2_15_2025_03_03,2025_03_03,15,RSV-B,F,0.00043762299054925116,0.22086956521739132,899.7826086956521,18.37270341207349
584,B2_15_2025_03_03,2025_03_03,15,RSV-B,genome,0.0014303498862242782,0.47680988043621075,4432.29693864144,10.74676219344172
585,D2_16_2025_03_03,2025_03_03,16,RSV-B,G,0.0,0.02679528403001072,1.8317256162915327,0.0
586,D2_16_2025_03_03,2025_03_03,16,RSV-B,F,,0.0,0.41391304347826086,
587,D2_16_2025_03_03,2025_03_03,16,RSV-B,genome,0.001119665350078933,0.16206805938772828,332.1806595716726,11.349817592217269
588,E3_15_2025_03_04,2025_03_04,15,RSV-B,G,,0.0,0.0,
589,E3_15_2025_03_04,2025_03_04,15,RSV-B,F,,0.0,0.0,
590,E3_15_2025_03_04,2025_03_04,15,RSV-B,genome,,0.0,0.0,
591,A3_17_2025_03_06,2025_03_06,17,RSV-B,G,0.0025247028046075054,0.4587352625937835,858.2207931404073,25.700934579439252
592,A3_17_2025_03_06,2025_03_06,17,RSV-B,F,0.00033764713896593853,0.6898550724637681,1759.2278260869566,15.126050420168067
593,A3_17_2025_03_06,2025_03_06,17,RSV-B,genome,0.0005661014941623813,0.2931940612271712,624.1334909998686,14.564194488012548
594,C3_25_2025_03_06,2025_03_06,25,RSV-B,G,,0.0,0.02679528403001072,
595,C3_25_2025_03_06,2025_03_06,25,RSV-B,F,,0.0,0.06144927536231884,
596,C3_25_2025_03_06,2025_03_06,25,RSV-B,genome,,0.0,0.09328603337274997,
597,E2_05_2025_03_06,2025_03_06,05,RSV-B,G,,0.0,0.6688102893890675,
598,E2_05_2025_03_06,2025_03_06,05,RSV-B,F,,0.0,0.08579710144927537,
599,E2_05_2025_03_06,2025_03_06,05,RSV-B,genome,0.0006501189875056243,0.07620549205097885,67.56398633556694,7.758620689655173
600,G2_10_2025_03_06,2025_03_06,10,RSV-B,G,8.674471834556514e-05,0.1532690246516613,18720.12540192926,69.93006993006993
601,G2_10_2025_03_06,2025_03_06,10,RSV-B,F,0.0002833453559582946,0.783768115942029,14910.994782608695,13.313609467455622
602,G2_10_2025_03_06,2025_03_06,10,RSV-B,genome,0.001824822048885354,0.6809880436210748,12551.814676126658,15.145668531738375
603,G3_16_2025_03_06,2025_03_06,16,RSV-B,G,0.005019600427708523,0.7588424437299035,873.7416934619507,33.898305084745765
604,G3_16_2025_03_06,2025_03_06,16,RSV-B,F,,0.0,0.5930434782608696,
605,G3_16_2025_03_06,2025_03_06,16,RSV-B,genome,0.0020144250830587064,0.12403100775193798,219.7906976744186,20.127118644067796
606,B3_17_2025_03_07,2025_03_07,17,RSV-B,G,0.015019068015928075,0.5434083601286174,842.2690246516613,45.36489151873768
607,B3_17_2025_03_07,2025_03_07,17,RSV-B,F,0.000526700322458408,0.7043478260869566,7924.816231884058,10.699588477366255
608,B3_17_2025_03_07,2025_03_07,17,RSV-B,genome,0.0030735036865558057,0.3415451320457233,6335.162856392064,15.387574533564147
609,D3_25_2025_03_07,2025_03_07,25,RSV-B,G,0.01063326704007769,0.7566988210075026,1346.2529474812434,32.577903682719544
610,D3_25_2025_03_07,2025_03_07,25,RSV-B,F,0.004387888133994428,0.06144927536231884,3.747826086956522,9.433962264150942
611,D3_25_2025_03_07,2025_03_07,25,RSV-B,genome,0.002488027841195626,0.29174878465379056,1122.4553935093943,15.086692186444495
612,F2_05_2025_03_07,2025_03_07,05,RSV-B,G,2.5244384892577493e-05,0.5069667738478028,359.0771704180064,6.342494714587738
613,F2_05_2025_03_07,2025_03_07,05,RSV-B,F,8.656484145368077e-05,0.6544927536231884,4927.392463768116,8.857395925597874
614,F2_05_2025_03_07,2025_03_07,05,RSV-B,genome,0.00024206338245577605,0.4105899356194981,1707.2435291026147,8.319999999999999
615,F3_15_2025_03_07,2025_03_07,15,RSV-B,G,0.011877618220991903,0.5444801714898178,1330.5155412647373,39.37007874015748
616,F3_15_2025_03_07,2025_03_07,15,RSV-B,F,0.0,0.008115942028985508,1.1953623188405798,0.0
617,F3_15_2025_03_07,2025_03_07,15,RSV-B,genome,0.002154569208274093,0.44310865852056236,5152.898502167915,14.825796886582653
618,H2_10_2025_03_07,2025_03_07,10,RSV-B,G,0.0021761724893665933,0.4587352625937835,1510.3451232583066,30.373831775700936
619,H2_10_2025_03_07,2025_03_07,10,RSV-B,F,2.8018436882416547e-05,0.45217391304347826,6428.63652173913,10.256410256410257
620,H2_10_2025_03_07,2025_03_07,10,RSV-B,genome,0.001312046801096735,0.2975955853370122,4517.789252397845,14.569536423841061
621,H3_16_2025_03_08,2025_03_08,16,RSV-B,G,0.00022747010456244392,0.19185423365487675,9796.0,55.865921787709496
622,H3_16_2025_03_08,2025_03_08,16,RSV-B,F,0.0,0.4927536231884058,2831.6915942028986,1.176470588235294
623,H3_16_2025_03_08,2025_03_08,16,RSV-B,genome,5.706372742360787e-05,0.07397188280120878,1357.1483379319407,10.657193605683837
624,A1_05_2025_03_10,2025_03_10,05,RSV-B,G,,0.0,0.0,
625,A1_05_2025_03_10,2025_03_10,05,RSV-B,F,,0.0,0.0,
626,A1_05_2025_03_10,2025_03_10,05,RSV-B,genome,,0.0,0.0,
627,C1_10_2025_03_10,2025_03_10,10,RSV-B,G,0.00010137848745543568,0.19185423365487675,6054.486602357985,39.10614525139665
628,C1_10_2025_03_10,2025_03_10,10,RSV-B,F,3.3155268681197594e-05,0.5031884057971014,5590.734492753623,14.976958525345621
629,C1_10_2025_03_10,2025_03_10,10,RSV-B,genome,0.0008423597716464017,0.3188148732098279,2702.1675863881223,13.805893261899856
630,E1_17_2025_03_10,2025_03_10,17,RSV-B,G,,0.0,0.0,
631,E1_17_2025_03_10,2025_03_10,17,RSV-B,F,,0.0,0.0,
632,E1_17_2025_03_10,2025_03_10,17,RSV-B,genome,,0.0,0.0,
633,G1_25_2025_03_10,2025_03_10,25,RSV-B,G,,0.0,0.0,
634,G1_25_2025_03_10,2025_03_10,25,RSV-B,F,,0.0,0.0,
635,G1_25_2025_03_10,2025_03_10,25,RSV-B,genome,,0.0,0.0,
636,A2_15_2025_03_12,2025_03_12,15,RSV-B,G,,0.0,0.0,
637,A2_15_2025_03_12,2025_03_12,15,RSV-B,F,,0.0,0.0,
638,A2_15_2025_03_12,2025_03_12,15,RSV-B,genome,,0.0,0.0,
639,C2_16_2025_03_14,2025_03_14,16,RSV-B,G,,0.0,0.0,
640,C2_16_2025_03_14,2025_03_14,16,RSV-B,F,,0.0,0.0,
641,C2_16_2025_03_14,2025_03_14,16,RSV-B,genome,,0.0,0.01504401524109841,
642,B1_05_2025_03_15,2025_03_15,05,RSV-B,G,0.00019497972686183417,0.3933547695605573,60.98928188638799,16.34877384196185
643,B1_05_2025_03_15,2025_03_15,05,RSV-B,F,,0.0,0.1408695652173913,
644,B1_05_2025_03_15,2025_03_15,05,RSV-B,genome,0.0003468067456766313,0.2977926685061096,288.10103797135724,10.147804985660711
645,D1_10_2025_03_15,2025_03_15,10,RSV-B,G,0.0052398141524361164,0.6430868167202572,5571.947481243301,35.0
646,D1_10_2025_03_15,2025_03_15,10,RSV-B,F,9.580433982607995e-05,0.687536231884058,5104.68115942029,7.588532883642495
647,D1_10_2025_03_15,2025_03_15,10,RSV-B,genome,0.001123756830340506,0.38214426487977926,2696.979043489686,13.752793536187038
648,F1_17_2025_03_15,2025_03_15,17,RSV-B,G,,0.0,0.0,
649,F1_17_2025_03_15,2025_03_15,17,RSV-B,F,,0.0,0.12579710144927536,
650,F1_17_2025_03_15,2025_03_15,17,RSV-B,genome,0.002493828077798742,0.05183287347260544,1063.40395480226,16.476552598225602
651,H1_25_2025_03_15,2025_03_15,25,RSV-B,G,0.0009932370945540151,0.6988210075026795,4629.787781350482,23.006134969325153
652,H1_25_2025_03_15,2025_03_15,25,RSV-B,F,0.00019877141326806773,0.6944927536231884,3777.8915942028984,9.181969949916528
653,H1_25_2025_03_15,2025_03_15,25,RSV-B,genome,0.0002892358101020883,0.6112206017606097,1966.185389567731,11.930352536543422
654,B2_15_2025_03_16,2025_03_16,15,RSV-B,G,,0.0,0.0,
655,B2_15_2025_03_16,2025_03_16,15,RSV-B,F,,0.0,0.0,
656,B2_15_2025_03_16,2025_03_16,15,RSV-B,genome,,0.0,0.0,
657,D2_16_2025_03_16,2025_03_16,16,RSV-B,G,0.022699092327763,0.5852090032154341,10518.795284030011,69.5970695970696
658,D2_16_2025_03_16,2025_03_16,16,RSV-B,F,0.005090105801309101,0.7176811594202899,5793.426086956521,20.193861066235865
659,D2_16_2025_03_16,2025_03_16,16,RSV-B,genome,0.0026144303613415167,0.5559059256339509,3087.6018263040337,15.835499881824626
660,A3_17_2025_03_18,2025_03_18,17,RSV-B,G,,0.0,0.02679528403001072,
661,A3_17_2025_03_18,2025_03_18,17,RSV-B,F,,0.0,0.06144927536231884,
662,A3_17_2025_03_18,2025_03_18,17,RSV-B,genome,,0.0,0.014978320851399291,
663,C3_25_2025_03_18,2025_03_18,25,RSV-B,G,,0.0,0.0,
664,C3_25_2025_03_18,2025_03_18,25,RSV-B,F,,0.0,0.0,
665,C3_25_2025_03_18,2025_03_18,25,RSV-B,genome,,0.0,0.0,
666,E2_05_2025_03_18,2025_03_18,05,RSV-B,G,,0.0,0.0,
667,E2_05_2025_03_18,2025_03_18,05,RSV-B,F,,0.0,0.0,
668,E2_05_2025_03_18,2025_03_18,05,RSV-B,genome,,0.0,0.01504401524109841,
669,G2_10_2025_03_18,2025_03_18,10,RSV-B,G,0.00019053723395754188,0.39442658092175775,959.6055734190783,16.304347826086957
670,G2_10_2025_03_18,2025_03_18,10,RSV-B,F,,0.0,0.0,
671,G2_10_2025_03_18,2025_03_18,10,RSV-B,genome,0.00033812929210688295,0.19655761397976612,193.14492182367627,12.366310160427808
672,G3_16_2025_03_18,2025_03_18,16,RSV-B,G,,0.0,0.19185423365487675,
673,G3_16_2025_03_18,2025_03_18,16,RSV-B,F,,0.0,0.0,
674,G3_16_2025_03_18,2025_03_18,16,RSV-B,genome,0.00014414718961001455,0.1557613979766128,484.85258178951517,7.591733445803458
675,E3_15_2025_03_20,2025_03_20,15,RSV-B,G,,0.0,0.4030010718113612,
676,E3_15_2025_03_20,2025_03_20,15,RSV-B,F,,0.0,0.06144927536231884,
677,E3_15_2025_03_20,2025_03_20,15,RSV-B,genome,,0.0,0.09203783996846669,
678,B3_17_2025_03_23,2025_03_23,17,RSV-B,G,,0.0,0.0,
679,B3_17_2025_03_23,2025_03_23,17,RSV-B,F,0.0003768372074628479,0.4428985507246377,678.9142028985507,7.853403141361256
680,B3_17_2025_03_23,2025_03_23,17,RSV-B,genome,0.00036277243144237144,0.12527920115622126,108.88404940218105,6.292606187729418
681,D3_25_2025_03_23,2025_03_23,25,RSV-B,G,,0.0,0.0,
682,D3_25_2025_03_23,2025_03_23,25,RSV-B,F,,0.0,0.0,
683,D3_25_2025_03_23,2025_03_23,25,RSV-B,genome,,0.0,0.0,
684,F2_05_2025_03_23,2025_03_23,05,RSV-B,G,,0.0,0.17684887459807075,
685,F2_05_2025_03_23,2025_03_23,05,RSV-B,F,4.419835226540986e-05,0.43130434782608695,604.3831884057971,9.408602150537634
686,F2_05_2025_03_23,2025_03_23,05,RSV-B,genome,0.0011245655803358218,0.1568125082117987,1686.041913020628,14.66275659824047
687,H2_10_2025_03_23,2025_03_23,10,RSV-B,G,0.00021582093951298816,0.3933547695605573,37.144694533762056,16.34877384196185
688,H2_10_2025_03_23,2025_03_23,10,RSV-B,F,0.00020457563739630582,0.4469565217391304,269.76521739130436,11.673151750972762
689,H2_10_2025_03_23,2025_03_23,10,RSV-B,genome,0.0004187701510219029,0.2709236631191696,753.0529496780974,12.366634335596508
690,F3_15_2025_03_24,2025_03_24,15,RSV-B,G,,0.0,0.0,
691,F3_15_2025_03_24,2025_03_24,15,RSV-B,F,,0.0,0.0,
692,F3_15_2025_03_24,2025_03_24,15,RSV-B,genome,,0.0,0.0,
693,H3_16_2025_03_24,2025_03_24,16,RSV-B,G,,0.0,0.0,
694,H3_16_2025_03_24,2025_03_24,16,RSV-B,F,,0.0,0.0,
695,H3_16_2025_03_24,2025_03_24,16,RSV-B,genome,,0.0,0.0,
696,E1_15_2025_03_25,2025_03_25,15,RSV-B,G,,0.0,0.0,
697,E1_15_2025_03_25,2025_03_25,15,RSV-B,F,,0.0,0.0,
698,E1_15_2025_03_25,2025_03_25,15,RSV-B,genome,,0.0,0.0,
699,A1_16_2025_03_26,2025_03_26,16,RSV-B,G,,0.0,0.0,
700,A1_16_2025_03_26,2025_03_26,16,RSV-B,F,,0.0,0.0,
701,A1_16_2025_03_26,2025_03_26,16,RSV-B,genome,,0.0,0.0,
702,A3_05_2025_03_26,2025_03_26,05,RSV-B,G,0.0012263000633651337,0.6645230439442658,10699.364415862809,37.096774193548384
703,A3_05_2025_03_26,2025_03_26,05,RSV-B,F,0.0005914788386424013,0.7571014492753623,13971.948405797102,13.782542113323123
704,A3_05_2025_03_26,2025_03_26,05,RSV-B,genome,0.0011581100911656865,0.2734857443174353,3222.6719222178426,18.0158539514773
705,C2_17_2025_03_26,2025_03_26,17,RSV-B,G,,0.0,0.0,
706,C2_17_2025_03_26,2025_03_26,17,RSV-B,F,,0.0,0.0,
707,C2_17_2025_03_26,2025_03_26,17,RSV-B,genome,,0.0,0.0,
708,E3_10_2025_03_26,2025_03_26,10,RSV-B,G,0.01210356512974204,0.45016077170418006,121.35048231511254,38.0952380952381
709,E3_10_2025_03_26,2025_03_26,10,RSV-B,F,,0.0,0.4028985507246377,
710,E3_10_2025_03_26,2025_03_26,10,RSV-B,genome,0.002138823095276605,0.31106293522533174,734.4986204178164,13.938753959873283
711,G2_25_2025_03_26,2025_03_26,25,RSV-B,G,0.00012835627240945775,0.15005359056806003,137.02679528403002,14.285714285714285
712,G2_25_2025_03_26,2025_03_26,25,RSV-B,F,0.00021911245646161515,0.5518840579710145,531.8423188405798,10.504201680672269
713,G2_25_2025_03_26,2025_03_26,25,RSV-B,genome,0.0002194703523828432,0.18703192747339378,454.10504532912887,11.94239550403934
714,B3_05_2025_03_28,2025_03_28,05,RSV-B,G,0.0031984865937387877,0.15219721329046088,9853.506966773848,63.38028169014084
715,B3_05_2025_03_28,2025_03_28,05,RSV-B,F,0.00022115429249235165,0.7965217391304348,6175.579130434782,13.828238719068414
716,B3_05_2025_03_28,2025_03_28,05,RSV-B,genome,0.0004948509421659189,0.23203258441729077,2164.3357640257523,11.60815402038505
717,D2_17_2025_03_28,2025_03_28,17,RSV-B,G,,0.0,0.0,
718,D2_17_2025_03_28,2025_03_28,17,RSV-B,F,,0.0,0.0,
719,D2_17_2025_03_28,2025_03_28,17,RSV-B,genome,,0.0,0.0,
720,F1_15_2025_03_28,2025_03_28,15,RSV-B,G,,0.0,0.0,
721,F1_15_2025_03_28,2025_03_28,15,RSV-B,F,,0.0,0.0,
722,F1_15_2025_03_28,2025_03_28,15,RSV-B,genome,,0.0,0.016489291814479043,
723,F3_10_2025_03_28,2025_03_28,10,RSV-B,G,0.0013857114987024463,0.6463022508038585,1292.6334405144694,21.558872305140962
724,F3_10_2025_03_28,2025_03_28,10,RSV-B,F,0.00017656703058007258,0.5020289855072464,1476.1089855072464,10.392609699769052
725,F3_10_2025_03_28,2025_03_28,10,RSV-B,genome,0.0019182655574782905,0.1737616607541716,549.2249375903298,15.50094517958412
726,H2_25_2025_03_28,2025_03_28,25,RSV-B,G,,0.0,0.0,
727,H2_25_2025_03_28,2025_03_28,25,RSV-B,F,,0.0,0.0,
728,H2_25_2025_03_28,2025_03_28,25,RSV-B,genome,,0.0,0.0,
729,B1_16_2025_03_29,2025_03_29,16,RSV-B,G,,0.0,0.0,
730,B1_16_2025_03_29,2025_03_29,16,RSV-B,F,,0.0,0.0,
731,B1_16_2025_03_29,2025_03_29,16,RSV-B,genome,0.0003139255979234257,0.28596767836026804,87.89226120089344,5.283712382265104
732,G1_15_2025_04_02,2025_04_02,15,RSV-B,G,,0.0,0.0,
733,G1_15_2025_04_02,2025_04_02,15,RSV-B,F,,0.0,0.0,
734,G1_15_2025_04_02,2025_04_02,15,RSV-B,genome,,0.0,0.0,
735,A2_17_2025_04_03,2025_04_03,17,RSV-B,G,,0.0,0.0,
736,A2_17_2025_04_03,2025_04_03,17,RSV-B,F,,0.0,0.0,
737,A2_17_2025_04_03,2025_04_03,17,RSV-B,genome,,0.0,0.0,
738,C1_16_2025_04_03,2025_04_03,16,RSV-B,G,,0.0,0.2990353697749196,
739,C1_16_2025_04_03,2025_04_03,16,RSV-B,F,,0.0,0.016231884057971015,
740,C1_16_2025_04_03,2025_04_03,16,RSV-B,genome,0.000753242332249377,0.1383523847063461,77.93581658126396,8.547008547008549
741,C3_05_2025_04_03,2025_04_03,05,RSV-B,G,0.0,0.18756698821007503,14.737406216505894,0.0
742,C3_05_2025_04_03,2025_04_03,05,RSV-B,F,0.0004852586455817824,0.7443478260869565,625.5310144927536,10.903426791277258
743,C3_05_2025_04_03,2025_04_03,05,RSV-B,genome,0.0003045145885365355,0.37544343713046907,748.3181579293129,9.448818897637794
744,E2_25_2025_04_03,2025_04_03,25,RSV-B,G,,0.0,0.0,
745,E2_25_2025_04_03,2025_04_03,25,RSV-B,F,,0.0,0.07478260869565218,
746,E2_25_2025_04_03,2025_04_03,25,RSV-B,genome,,0.0,0.014387071344107213,
747,G3_10_2025_04_03,2025_04_03,10,RSV-B,G,0.006233763731528772,0.15005359056806003,1.6495176848874598,14.285714285714285
748,G3_10_2025_04_03,2025_04_03,10,RSV-B,F,0.000248399342656788,0.47884057971014493,1195.2417391304348,14.527845036319613
749,G3_10_2025_04_03,2025_04_03,10,RSV-B,genome,0.0004700676703927718,0.2077913546183156,196.89035606359218,9.168510907366425
750,B2_17_2025_04_05,2025_04_05,17,RSV-B,G,,0.0,1.195069667738478,
751,B2_17_2025_04_05,2025_04_05,17,RSV-B,F,0.00019454719392194346,0.5055072463768115,967.0771014492753,10.321100917431194
752,B2_17_2025_04_05,2025_04_05,17,RSV-B,genome,0.0005106593735046595,0.14492182367625805,1846.1860465116279,9.066183136899365
753,D3_05_2025_04_05,2025_04_05,05,RSV-B,G,,0.0,0.2540192926045016,
754,D3_05_2025_04_05,2025_04_05,05,RSV-B,F,,0.0,0.0,
755,D3_05_2025_04_05,2025_04_05,05,RSV-B,genome,,0.0,0.015569570358691368,
756,F2_25_2025_04_05,2025_04_05,25,RSV-B,G,,0.0,0.01929260450160772,
